system:index,ADM2_NAME,LST_Day_1km,.geo
00000000000000000156_169,Uasin Gishu,19.58837837837841,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_170,Uasin Gishu,19.961351351351375,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_171,Uasin Gishu,20.432162162162193,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_172,Uasin Gishu,19.798571428571456,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_173,Uasin Gishu,18.674864864864883,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_174,Uasin Gishu,18.27578947368424,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_175,Uasin Gishu,18.75864864864867,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_176,Uasin Gishu,19.59918918918921,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_177,Uasin Gishu,20.994864864864887,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_178,Uasin Gishu,20.94842105263161,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_179,Uasin Gishu,21.73594594594598,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_180,Uasin Gishu,21.646756756756776,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_181,Uasin Gishu,21.51540540540543,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_182,Uasin Gishu,21.12729729729733,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_183,Uasin Gishu,21.071052631578983,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_184,Uasin Gishu,19.00789473684214,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_185,Uasin Gishu,18.747368421052666,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_186,Uasin Gishu,18.646842105263186,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_187,Uasin Gishu,18.577894736842133,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_188,Uasin Gishu,18.635405405405436,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_189,Uasin Gishu,19.367777777777803,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_190,Uasin Gishu,19.896315789473718,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_191,Uasin Gishu,19.645263157894767,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_192,Uasin Gishu,19.338947368421078,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_193,Uasin Gishu,19.30578947368424,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_194,Uasin Gishu,19.839189189189224,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_195,Uasin Gishu,20.104444444444475,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_196,Uasin Gishu,19.030000000000033,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_197,Uasin Gishu,18.386315789473716,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_198,Uasin Gishu,18.18555555555558,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_199,Uasin Gishu,18.868333333333364,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_200,Uasin Gishu,19.550540540540567,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_201,Uasin Gishu,20.775945945945978,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_202,Uasin Gishu,21.040270270270298,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_203,Uasin Gishu,21.297368421052663,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_204,Uasin Gishu,21.645263157894767,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_205,Uasin Gishu,21.51105263157898,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_206,Uasin Gishu,21.167297297297324,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_207,Uasin Gishu,21.458108108108135,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_208,Uasin Gishu,19.735789473684235,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_209,Uasin Gishu,19.194210526315818,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_210,Uasin Gishu,19.413684210526338,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_211,Uasin Gishu,19.59105263157898,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_212,Uasin Gishu,19.186756756756797,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_213,Uasin Gishu,18.9327777777778,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_214,Uasin Gishu,19.108378378378408,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_215,Uasin Gishu,20.17388888888892,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_216,Uasin Gishu,20.7856756756757,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_217,Uasin Gishu,19.89473684210529,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_218,Uasin Gishu,19.74684210526319,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_219,Uasin Gishu,19.941052631578984,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_220,Uasin Gishu,20.54000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_221,Uasin Gishu,20.65842105263162,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_222,Uasin Gishu,19.915263157894767,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_223,Uasin Gishu,18.718421052631612,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_224,Uasin Gishu,18.39324324324328,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_225,Uasin Gishu,18.903513513513545,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_226,Uasin Gishu,19.980270270270303,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_227,Uasin Gishu,20.502432432432464,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_228,Uasin Gishu,20.962972972973,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_229,Uasin Gishu,21.324054054054084,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_230,Uasin Gishu,21.592702702702724,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_231,Uasin Gishu,21.58157894736845,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_232,Uasin Gishu,21.379473684210552,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_233,Uasin Gishu,21.6905263157895,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_234,Uasin Gishu,21.818947368421085,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_235,Uasin Gishu,20.330526315789495,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_236,Uasin Gishu,19.84631578947371,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_237,Uasin Gishu,20.036486486486513,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_238,Uasin Gishu,20.110526315789514,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_239,Uasin Gishu,19.772105263157915,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_240,Uasin Gishu,19.76000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_241,Uasin Gishu,19.784210526315825,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_242,Uasin Gishu,20.77368421052634,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_243,Uasin Gishu,22.079444444444473,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_244,Uasin Gishu,20.67000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_245,Uasin Gishu,20.221578947368453,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_246,Uasin Gishu,20.4705263157895,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_247,Uasin Gishu,20.90210526315793,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_248,Uasin Gishu,20.938947368421083,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_249,Uasin Gishu,20.39526315789477,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_250,Uasin Gishu,19.4402702702703,"{""type"":""MultiPoint"",""coordinates"":[]}"
